DD  MM YY HH MM SS NS Lat     EW       Lon  K1     K2     K3     K4     K5     K6     K7     K8     K9    K10    K11    K12    K13    K14    K15    K16    K17   Pres    Tpr    Hum    Thm   Tbrd  Ubat
18  8 10   2 13 58 N  4355908 E 13111488   5769   6085   3413   5314  12032   8210   8379   8656   7267   6891   9015   5481   6536   6297   8447   8325   5689      6      5      4      3      2  3.0
18  8 10   2 14 59 N  4355908 E 13111488   5845   6166   3463   5392  12147   8284   8470   8766   7335   6986   9103   5544   6592   6356   8544   8408   5747      6      5      4      3      2  3.0
18  8 10   2 16  0 N  4355908 E 13111488   5812   6144   3445   5361  12054   8217   8418   8726   7287   6943   9028   5498   6546   6308   8492   8354   5707      6      5      4      3      2  3.0
18  8 10   2 17  1 N  4355908 E 13111488   5647   5930   3322   5161  11783   8016   8215   8409   7052   6715   8787   5327   6377   6143   8239   8118   5550      6      5      4      3      2  3.0
18  8 10   2 18  2 N  4355908 E 13111488   5826   6149   3444   5370  12022   8206   8373   8734   7283   6931   9015   5501   6529   6298   8493   8368   5703      6      5      4      3      2  3.0
18  8 10   2 19  3 N  4355908 E 13111488   5689   5989   3363   5229  11853   8082   8263   8507   7099   6794   8868   5389   6427   6192   8312   8191   5593      6      5      4      3      2  3.0
18  8 10   2 20  4 N  4355908 E 13111488   5650   5945   3324   5165  11777   8013   8229   8409   7047   6717   8788   5338   6380   6150   8230   8132   5559      6      5      4      3      2  3.0
18  8 10   2 21  5 N  4355908 E 13111488   5702   6020   3362   5231  11773   8025   8214   8504   7110   6773   8823   5383   6389   6157   8289   8167   5574      6      5      4      3      2  3.0
18  8 10   2 22  6 N  4355908 E 13111488   4730   5064   2816   4384   9543   6508   6244   7087   5915   5589   7173   4389   5175   4978   6841   6713   4551      6      5      4      3      2  3.0
18  8 10   2 23  7 N  4355908 E 13111488   5534   5868   3271   5081  11369   7750   7935   8272   6899   6563   8524   5215   6182   5960   8039   7907   5408      6      5      4      3      2  3.0
18  8 10   2 24  8 N  4355908 E 13111488   5616   5964   3326   5170  11499   7851   8037   8394   7008   6661   8662   5289   6258   6030   8150   8000   5469      6      5      4      3      2  3.0
18  8 10   2 25  9 N  4355908 E 13111488   5391   5708   3191   4957  11075   7557   7747   8053   6709   6390   8295   5062   6005   5784   7834   7689   5245      6      5      4      3      2  3.0
18  8 10   2 26 10 N  4355908 E 13111488   5611   5946   3311   5151  11572   7873   8075   8349   6998   6643   8635   5265   6264   6034   8133   7993   5458      6      5      4      3      2  3.0
18  8 10   2 27 11 N  4355908 E 13111488   5714   6031   3352   5205  11760   8005   8230   8463   7076   6738   8784   5350   6364   6140   8249   8134   5556      6      5      4      3      2  3.0
18  8 10   2 28 12 N  4355908 E 13111488   5714   6052   3363   5221  11712   7994   8215   8488   7081   6741   8760   5347   6358   6129   8256   8110   5553      6      5      4      3      2  3.0
18  8 10   2 29 13 N  4355908 E 13111488   5570   5915   3287   5102  11425   7767   7975   8280   6917   6577   8541   5229   6179   5957   8052   7910   5402      6      5      4      3      2  3.0
18  8 10   2 30 14 N  4355908 E 13111488   5645   5977   3323   5166  11623   7921   8121   8352   7018   6673   8683   5334   6319   6092   8186   8042   5504      6      5      4      3      2  3.0
18  8 10   2 31 15 N  4355908 E 13111488   5616   5926   3301   5126  11592   7903   8103   8322   6953   6636   8664   5299   6283   6054   8124   8008   5476      6      5      4      3      2  3.0
18  8 10   2 32 16 N  4355908 E 13111488   5833   6217   3453   5385  11995   8154   8354   8718   7263   6902   8964   5511   6484   6254   8457   8311   5663      6      5      4      3      2  3.0
18  8 10   2 33 17 N  4355908 E 13111488   5798   6154   3425   5318  11884   8111   8302   8622   7193   6848   8903   5462   6440   6209   8367   8220   5619      6      5      4      3      2  3.0
18  8 10   2 34 18 N  4355908 E 13111488   5757   6112   3393   5272  11828   8027   8235   8543   7143   6789   8823   5417   6400   6173   8307   8171   5583      6      5      4      3      2  3.0
18  8 10   2 35 19 N  4355908 E 13111488   5646   5966   3321   5146  11639   7941   8133   8338   6979   6650   8686   5322   6300   6063   8149   8019   5485      6      5      4      3      2  3.0
18  8 10   2 36 20 N  4355908 E 13111488   5651   5991   3317   5156  11636   7903   8117   8348   6993   6643   8657   5313   6279   6051   8149   8008   5471      6      5      4      3      2  3.0
18  8 10   2 37 21 N  4355908 E 13111488   5489   5797   3216   4999  11341   7720   7917   8105   6778   6457   8444   5179   6130   5904   7921   7808   5336      6      5      4      3      2  3.0
18  8 10   2 38 22 N  4355908 E 13111488   5644   5967   3312   5143  11597   7909   8094   8340   6959   6651   8660   5321   6304   6070   8150   8021   5481      6      5      4      3      2  3.0
18  8 10   2 39 23 N  4355908 E 13111488   5432   5724   3186   4939  11193   7637   7798   8023   6683   6378   8338   5106   6045   5820   7832   7721   5273      6      5      4      3      2  3.0
18  8 10   2 40 24 N  4355908 E 13111488   4806   5147   2839   4407   9704   6563   6673   7133   5959   5622   7221   4465   5221   5028   6893   6757   4586      6      5      4      3      2  3.0
18  8 10   2 41 25 N  4355908 E 13111488   5721   6032   3340   5181  11752   7997   8207   8399   7037   6702   8761   5376   6357   6124   8215   8086   5541      6      5      4      3      2  3.0
18  8 10   2 42 26 N  4355908 E 13111488   5563   5895   3260   5066  11371   7727   7937   8212   6870   6523   8496   5227   6149   5927   7993   7851   5369      6      5      4      3      2  3.0
18  8 10   2 43 27 N  4355908 E 13111488   5429   5752   3180   4940  11155   7573   7775   8005   6696   6363   8305   5096   6013   5792   7805   7693   5246      6      5      4      3      2  3.0
18  8 10   2 44 28 N  4355908 E 13111488   5135   5453   3024   4691  10486   7115   7204   7597   6324   6021   7813   4802   5646   5440   7375   7246   4955      6      5      4      3      2  3.0
18  8 10   2 45 29 N  4355908 E 13111488   3941   4213   2331   3604   7992   5383   5409   5875   4871   4616   5927   3646   4277   4107   5647   5548   3753      6      5      4      3      2  3.0
18  8 10   2 46 30 N  4355908 E 13111488   2647   2835   1585   2435   5292   3550   3519   3982   3290   3097   3923   2416   2812   2686   3785   3716   2494      6      5      4      3      2  3.0
18  8 10   2 47 31 N  4355908 E 13111488   2361   2511   1404   2146   4609   3083   2937   3506   2882   2704   3408   2096   2443   2319   3313   3235   2169      6      5      4      3      2  3.0
18  8 10   2 48 32 N  4355908 E 13111488   2735   2984   1642   2527   5302   3527   3367   4116   3390   3165   3958   2443   2827   2702   3854   3757   2515      6      5      4      3      2  3.0
18  8 10   2 49 33 N  4355908 E 13111488   2342   2581   1420   2187   4564   3050   2784   3559   2924   2717   3390   2099   2419   2306   3322   3234   2160      6      5      4      3      2  3.0
18  8 10   2 50 34 N  4355908 E 13111488   1879   2106   1149   1753   3469   2249   1868   2853   2308   2129   2575   1600   1827   1724   2587   2498   1652      6      5      4      3      2  3.0
18  8 10   2 51 35 N  4355908 E 13111488   1654   1920   1041   1588   2920   1965   1601   2593   2089   1891   2247   1402   1580   1494   2291   2199   1433      6      5      4      3      2  3.0
18  8 10   2 52 36 N  4355908 E 13111488     13     18     39     17     36      0     32      7      6      0      0      0      0      0      1      0      0      6      5      4      3      2  3.0
18  8 10   2 53 37 N  4355908 E 13111488   4463   4848   2654   4119   8800   5937   5944   6681   5518   5199   6604   4075   4748   4572   6349   6202   4192      6      5      4      3      2  3.0
18  8 10   2 54 38 N  4355908 E 13111488   4723   5101   2796   4359   9463   6364   6426   7047   5886   5513   7047   4346   5077   4888   6739   6578   4458      6      5      4      3      2  3.0
18  8 10   2 55 39 N  4355908 E 13111488   5144   5436   2995   4660  10591   7169   7336   7576   6343   6012   7869   4818   5698   5486   7391   7271   4970      6      5      4      3      2  3.0
18  8 10   2 56 40 N  4355908 E 13111488   5360   5599   3101   4823  11168   7582   7773   7830   6594   6273   8288   5053   6010   5780   7708   7629   5219      6      5      4      3      2  3.0
18  8 10   2 57 41 N  4355908 E 13111488   4963   5270   2900   4523  10247   6903   6957   7323   6150   5815   7592   4651   5494   5284   7128   7024   4791      6      5      4      3      2  3.0
18  8 10   2 58 42 N  4355908 E 13111488   2191   2510   1349   2080   4060   2631   2203   3382   2768   2523   3040   1874   2186   2080   3072   2955   1965      6      5      4      3      2  3.0
18  8 10   2 59 43 N  4355908 E 13111488   4483   4787   2631   4069   8928   5970   5735   6610   5461   5164   6619   4050   4769   4579   6308   6179   4197      6      5      4      3      2  3.0
18  8 10   3  0 44 N  4355908 E 13111488   5291   5619   3088   4791  10765   7251   7479   7791   6528   6181   8058   4926   5837   5616   7571   7452   5090      6      5      4      3      2  3.0
18  8 10   3  1 45 N  4355908 E 13111488   5259   5544   3063   4765  10822   7359   7525   7738   6463   6157   8047   4917   5833   5612   7560   7452   5090      6      5      4      3      2  3.0
18  8 10   3  2 46 N  4355908 E 13111488   4399   4657   2571   4003   8978   6064   6151   6483   5427   5144   6680   4097   4825   4635   6303   6208   4216      6      5      4      3      2  3.0
18  8 10   3  3 47 N  4355908 E 13111488   5214   5470   3025   4700  10763   7332   7477   7649   6400   6110   8026   4911   5821   5601   7507   7423   5070      6      5      4      3      2  3.0
18  8 10   3  4 48 N  4355908 E 13111488   5417   5669   3128   4865  11276   7648   7849   7922   6636   6337   8382   5125   6083   5853   7790   7709   5277      6      5      4      3      2  3.0
18  8 10   3  5 49 N  4355908 E 13111488   2082   2369   1268   1939   3667   2615   1829   3179   2581   2356   2844   1766   2022   1921   2873   2766   1811      6      5      4      3      2  3.0
18  8 10   3  6 50 N  4355908 E 13111488    722    906    482    708   1043    764    482   1165    922    778    846    536    603    536    937    877    552      6      5      4      3      2  3.0
18  8 10   3  7 51 N  4355908 E 13111488     14     19     38     17     36      1     33      7      6      0      0      0      0      0      1      0      0      6      5      4      3      2  3.0
18  8 10   3  8 52 N  4355908 E 13111488   2371   2731   1428   2180   4333   2680   2859   3616   2912   2664   3237   1987   2268   2163   3239   3094   2076      6      5      4      3      2  3.0
18  8 10   3  9 53 N  4355908 E 13111488   2718   3080   1643   2538   5141   3153   3453   4154   3395   3099   3810   2355   2685   2571   3781   3652   2422      6      5      4      3      2  3.0
18  8 10   3 10 54 N  4355908 E 13111488   1321   1581    834   1260   2382   1307   1247   2073   1650   1457   1708   1025   1130   1052   1774   1677   1099      6      5      4      3      2  3.0
18  8 10   3 11 55 N  4355908 E 13111488     13     19     38     17     35      0     33      7      6      0      0      0      0      0      1      0      0      6      5      4      3      2  3.0
18  8 10   3 13  5 N  4355908 E 13111488   2758   3109   1638   2573   5334   3498   3202   4201   3613   3143   3926   2441   2802   2679   3879   3743   2511      6      5      4      3      2  3.0
18  8 10   3 14  5 N  4355908 E 13111488   2194   2441   1321   2024   3864   2798   2256   3285   2669   2458   3001   1889   2139   2029   2987   2892   1899      6      5      4      3      2  3.0
18  8 10   3 15  6 N  4355908 E 13111488   2513   2835   1530   2383   4691   3363   2623   3856   3182   2921   3612   2266   2553   2445   3559   3451   2277      6      5      4      3      2  3.0
18  8 10   3 16  7 N  4355908 E 13111488   2317   2646   1411   2177   3912   3047   2354   3542   2897   2623   3169   2022   2294   2186   3192   3090   1991      6      5      4      3      2  3.0
18  8 10   3 17  8 N  4355908 E 13111488   4870   5101   2822   4402  10026   6815   6926   7157   5976   5701   7482   4626   5402   5201   7010   6925   4730      6      5      4      3      2  3.0
18  8 10   3 18  9 N  4355908 E 13111488   4900   5141   2834   4421  10097   6850   6971   7188   6033   5731   7524   4647   5443   5238   7025   6941   4744      6      5      4      3      2  3.0
18  8 10   3 19 10 N  4355908 E 13111488   4930   5165   2858   4453  10166   6896   7009   7245   6066   5775   7568   4675   5470   5264   7084   6998   4776      6      5      4      3      2  3.0
18  8 10   3 20 11 N  4355908 E 13111488   5364   5667   3112   4851  10972   7407   7539   7895   6610   6263   8195   5074   5912   5695   7689   7568   5163      6      5      4      3      2  3.0
18  8 10   3 21 12 N  4355908 E 13111488   5597   5943   3273   5103  11388   7714   7873   8268   6937   6559   8524   5296   6152   5930   8032   7888   5379      6      5      4      3      2  3.0
